superid,round,game,time_pressure,behavior,behavior_coop,behavior_defect,behavior_punish,behaviorTime_sec,degree,behavior_lag,behavior_coop_lag,local_rate_coop_lag,behavior_defect_lag,local_rate_defect_lag,behavior_punish_lag,local_rate_punish_lag,punish_type_NR,punish_type_IA,punish_type_CR,punish_type_U,rewired,initial_score_low
115,8,1,Minus,C,1,0,0,1.725,5,C,1,1,0,0,0,0,0,0,0,0,1,0
115,9,1,Minus,C,1,0,0,1.88,6,C,1,1,0,0,0,0,0,0,0,0,1,0
115,10,1,Minus,C,1,0,0,1.467,6,C,1,1,0,0,0,0,0,0,0,0,0,0
115,11,1,Minus,C,1,0,0,1.659,7,C,1,1,0,0,0,0,0,0,0,0,1,0
115,12,1,Minus,C,1,0,0,1.958,6,C,1,1,0,0,0,0,0,0,0,0,0,0
115,13,1,Minus,C,1,0,0,1.408,6,C,1,1,0,0,0,0,0,0,0,0,1,0
115,14,1,Minus,C,1,0,0,1.822,6,C,1,1,0,0,0,0,0,0,0,0,1,0
115,15,1,Minus,C,1,0,0,1.671,7,C,1,0.8333333333333334,0,0.16666666666666669,0,0,0,0,0,0,1,0
116,0,1,Minus,NA,0,0,0,NA,6,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1
116,1,1,Minus,C,1,0,0,2.016,6,NA,0,NA,0,NA,0,NA,0,0,0,0,0,1
116,2,1,Minus,C,1,0,0,2.225,7,C,1,0.5,0,0.5,0,0,0,0,0,0,1,1
116,3,1,Minus,C,1,0,0,1.859,8,C,1,0.5,0,0.5,0,0,0,0,0,0,1,1
116,4,1,Minus,C,1,0,0,2.112,9,C,1,0.7142857142857143,0,0.2857142857142857,0,0,0,0,0,0,1,1
116,5,1,Minus,C,1,0,0,2.726,7,C,1,0.625,0,0.375,0,0,0,0,0,0,1,1
116,6,1,Minus,C,1,0,0,2.007,10,C,1,0.4444444444444444,0,0.5555555555555556,0,0,0,0,0,0,1,1
116,7,1,Minus,C,1,0,0,1.717,11,C,1,0.5714285714285714,0,0.2857142857142857,0,0.14285714285714288,0,0,0,0,1,1
116,8,1,Minus,C,1,0,0,1.885,11,C,1,0.6,0,0.4,0,0,0,0,0,0,1,1
116,9,1,Minus,C,1,0,0,1.859,9,C,1,0.4545454545454546,0,0.4545454545454545,0,0.0909090909090909,0,0,0,0,1,1
116,10,1,Minus,C,1,0,0,1.992,8,C,1,0.4545454545454546,0,0.4545454545454545,0,0.0909090909090909,0,0,0,0,1,1
116,11,1,Minus,C,1,0,0,1.634,6,C,1,0.33333333333333337,0,0.5555555555555556,0,0.11111111111111108,0,0,0,0,1,1
116,12,1,Minus,C,1,0,0,1.648,7,C,1,0.5,0,0.5,0,0,0,0,0,0,1,1
116,13,1,Minus,C,1,0,0,1.984,6,C,1,0.5,0,0.5,0,0,0,0,0,0,1,1
116,14,1,Minus,C,1,0,0,2.391,8,C,1,0.5714285714285714,0,0.42857142857142855,0,0,0,0,0,0,1,1
116,15,1,Minus,C,1,0,0,1.688,9,C,1,0.5,0,0.5,0,0,0,0,0,0,1,1
200,0,2,Minus,NA,0,0,0,NA,4,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
200,1,2,Minus,C,1,0,0,2.747,7,NA,0,NA,0,NA,0,NA,0,0,0,0,1,0
200,2,2,Minus,C,1,0,0,1.587,8,C,1,0.25,0,0.5,0,0.25,0,0,0,0,1,0
200,3,2,Minus,C,1,0,0,1.622,9,C,1,0.2857142857142857,0,0.5714285714285714,0,0.14285714285714288,0,0,0,0,1,0
200,4,2,Minus,C,1,0,0,3.064,6,C,1,0.5,0,0.5,0,0,0,0,0,0,1,0
200,5,2,Minus,C,1,0,0,1.448,8,C,1,0.4444444444444444,0,0.4444444444444444,0,0.11111111111111108,0,0,0,0,1,0
200,6,2,Minus,C,1,0,0,1.347,9,C,1,0.16666666666666669,0,0.6666666666666666,0,0.16666666666666666,0,0,0,0,1,0
200,7,2,Minus,C,1,0,0,1.596,8,C,1,0.375,0,0.625,0,0,0,0,0,0,1,0
200,8,2,Minus,C,1,0,0,1.671,7,C,1,0.4444444444444444,0,0.4444444444444444,0,0.11111111111111108,0,0,0,0,1,0
200,9,2,Minus,C,1,0,0,1.359,7,C,1,0.5,0,0.5,0,0,0,0,0,0,1,0
200,10,2,Minus,C,1,0,0,1.446,6,C,1,0.42857142857142855,0,0.42857142857142855,0,0.14285714285714288,0,0,0,0,1,0
200,11,2,Minus,C,1,0,0,1.608,7,C,1,0.7142857142857143,0,0.2857142857142857,0,0,0,0,0,0,1,0
200,12,2,Minus,C,1,0,0,1.25,7,C,1,0.5,0,0.5,0,0,0,0,0,0,1,0
200,13,2,Minus,C,1,0,0,1.13,6,C,1,0.2857142857142857,0,0.7142857142857143,0,0,0,0,0,0,1,0
200,14,2,Minus,C,1,0,0,12.497,7,C,1,0.42857142857142855,0,0.5714285714285714,0,0,0,0,0,0,1,0
200,15,2,Minus,C,1,0,0,1.2,6,C,1,0.16666666666666669,0,0.8333333333333334,0,0,0,0,0,0,1,0
201,0,2,Minus,NA,0,0,0,NA,4,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1
201,1,2,Minus,C,1,0,0,2.377,3,NA,0,NA,0,NA,0,NA,0,0,0,0,1,1
201,2,2,Minus,C,1,0,0,1.809,4,C,1,0.5,0,0.5,0,0,0,0,0,0,1,1
201,3,2,Minus,C,1,0,0,2.744,3,C,1,0.6666666666666666,0,0.33333333333333337,0,0,0,0,0,0,1,1
201,4,2,Minus,C,1,0,0,3.364,3,C,1,0.75,0,0.25,0,0,0,0,0,0,1,1
201,5,2,Minus,C,1,0,0,2.573,4,C,1,1,0,0,0,0,0,0,0,0,1,1
201,6,2,Minus,C,1,0,0,1.979,5,C,1,0.6666666666666666,0,0,0,0.33333333333333337,0,0,0,0,1,1
201,7,2,Minus,C,1,0,0,2.243,6,C,1,0.75,0,0.25,0,0,0,0,0,0,1,1
201,8,2,Minus,C,1,0,0,2.163,5,C,1,1,0,0,0,0,0,0,0,0,0,1
201,9,2,Minus,C,1,0,0,3.338,4,C,1,1,0,0,0,0,0,0,0,0,1,1
201,10,2,Minus,C,1,0,0,2.074,4,C,1,1,0,0,0,0,0,0,0,0,1,1
201,11,2,Minus,C,1,0,0,2.324,5,C,1,1,0,0,0,0,0,0,0,0,1,1
201,12,2,Minus,C,1,0,0,2.031,6,C,1,1,0,0,0,0,0,0,0,0,1,1
201,13,2,Minus,C,1,0,0,1.968,5,C,1,0.8,0,0.2,0,0,0,0,0,0,0,1
201,14,2,Minus,C,1,0,0,1.968,5,C,1,1,0,0,0,0,0,0,0,0,0,1
201,15,2,Minus,C,1,0,0,2.299,5,C,1,0.6,0,0.2,0,0.2,0,0,0,0,0,1
202,0,2,Minus,NA,0,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1
202,1,2,Minus,C,1,0,0,2.686,5,NA,0,NA,0,NA,0,NA,0,0,0,0,1,1
202,2,2,Minus,C,1,0,0,2.273,5,C,1,0.5,0,0.5,0,0,0,0,0,0,1,1
202,3,2,Minus,C,1,0,0,2.675,10,C,1,0.2,0,0.6,0,0.2,0,0,0,0,1,1
202,4,2,Minus,C,1,0,0,3.305,5,C,1,0.4,0,0.6,0,0,0,0,0,0,1,1
202,5,2,Minus,C,1,0,0,1.602,6,C,1,0.5,0,0.4,0,0.1,0,0,0,0,1,1
202,6,2,Minus,C,1,0,0,1.136,9,C,1,0.2,0,0.6,0,0.2,0,0,0,0,1,1
202,7,2,Minus,C,1,0,0,1.492,7,C,1,0.33333333333333337,0,0.6666666666666666,0,0,0,0,0,0,1,1
202,8,2,Minus,C,1,0,0,1.526,6,C,1,0.5555555555555556,0,0.33333333333333337,0,0.1111111111111111,0,0,0,0,1,1
202,9,2,Minus,C,1,0,0,1.228,6,C,1,0.7142857142857143,0,0.2857142857142857,0,0,0,0,0,0,1,1
202,10,2,Minus,C,1,0,0,1.251,4,C,1,0.5,0,0.33333333333333337,0,0.16666666666666666,0,0,0,0,1,1
202,11,2,Minus,C,1,0,0,1.406,4,C,1,0.5,0,0.5,0,0,0,0,0,0,1,1
202,12,2,Minus,C,1,0,0,1.477,5,C,1,0.5,0,0.5,0,0,0,0,0,0,1,1
202,13,2,Minus,C,1,0,0,1.323,6,C,1,0.75,0,0.25,0,0,0,0,0,0,1,1
202,14,2,Minus,C,1,0,0,1.085,6,C,1,0.8,0,0.2,0,0,0,0,0,0,1,1
202,15,2,Minus,C,1,0,0,3.814,7,C,1,0.5,0,0.5,0,0,0,0,0,0,1,1
203,0,2,Minus,NA,0,0,0,NA,6,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1
203,1,2,Minus,C,1,0,0,1.859,7,NA,0,NA,0,NA,0,NA,0,0,0,0,1,1
203,2,2,Minus,C,1,0,0,2.034,6,C,1,0.5,0,0.33333333333333337,0,0.16666666666666669,0,0,0,0,1,1
203,3,2,Minus,C,1,0,0,2.092,6,C,1,0.5714285714285714,0,0.2857142857142857,0,0.14285714285714288,0,0,0,0,0,1
203,4,2,Minus,C,1,0,0,1.948,4,C,1,0.8333333333333334,0,0.16666666666666669,0,0,0,0,0,0,1,1
203,5,2,Minus,C,1,0,0,2.747,4,C,1,0.6666666666666666,0,0.16666666666666669,0,0.16666666666666669,0,0,0,0,0,1
203,6,2,Minus,C,1,0,0,2.62,5,C,1,0.5,0,0.25,0,0.25,0,0,0,0,1,1
203,7,2,Minus,C,1,0,0,1.956,5,C,1,0.5,0,0.5,0,0,0,0,0,0,1,1
203,8,2,Minus,C,1,0,0,2.741,4,C,1,0.8,0,0.2,0,0,0,0,0,0,0,1
203,9,2,Minus,C,1,0,0,2.389,5,C,1,1,0,0,0,0,0,0,0,0,1,1
203,10,2,Minus,C,1,0,0,2.3,4,C,1,1,0,0,0,0,0,0,0,0,0,1
203,11,2,Minus,C,1,0,0,1.975,4,C,1,1,0,0,0,0,0,0,0,0,1,1
203,12,2,Minus,C,1,0,0,2.429,3,C,1,0.75,0,0,0,0.25,0,0,0,0,1,1
203,13,2,Minus,C,1,0,0,2.41,2,C,1,0.75,0,0.25,0,0,0,0,0,0,0,1
203,14,2,Minus,C,1,0,0,2.387,3,C,1,1,0,0,0,0,0,0,0,0,1,1
203,15,2,Minus,C,1,0,0,1.94,4,C,1,1,0,0,0,0,0,0,0,0,1,1
204,0,2,Minus,NA,0,0,0,NA,4,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1
204,1,2,Minus,D,0,1,0,2.015,8,NA,0,NA,0,NA,0,NA,0,0,0,0,1,1
204,2,2,Minus,D,0,1,0,2.694,8,D,0,0.75,1,0.25,0,0,0,0,0,0,1,1
204,3,2,Minus,D,0,1,0,2.635,9,D,0,0.5,1,0.5,0,0,0,0,0,0,1,1
204,4,2,Minus,D,0,1,0,1.659,8,D,0,0.5,1,0.5,0,0,0,0,0,0,1,1
204,5,2,Minus,D,0,1,0,1.866,7,D,0,0.5555555555555556,1,0.4444444444444444,0,0,0,0,0,0,1,1
204,6,2,Minus,D,0,1,0,1.562,7,D,0,0.375,1,0.5,0,0.125,0,0,0,0,1,1
204,7,2,Minus,D,0,1,0,2.329,7,D,0,0.2857142857142857,1,0.7142857142857143,0,0,0,0,0,0,1,1
204,8,2,Minus,D,0,1,0,2.808,7,D,0,0.2857142857142857,1,0.7142857142857143,0,0,0,0,0,0,0,1
204,9,2,Minus,D,0,1,0,2.192,6,D,0,0.2857142857142857,1,0.7142857142857143,0,0,0,0,0,0,1,1
204,10,2,Minus,D,0,1,0,1.83,6,D,0,0.2857142857142857,1,0.7142857142857143,0,0,0,0,0,0,0,1
204,11,2,Minus,D,0,1,0,2.267,7,D,0,0.5,1,0.5,0,0,0,0,0,0,1,1
204,12,2,Minus,D,0,1,0,2.344,7,D,0,0.5,1,0.5,0,0,0,0,0,0,1,1
204,13,2,Minus,D,0,1,0,2.128,6,D,0,0.42857142857142855,1,0.5714285714285714,0,0,0,0,0,0,0,1
204,14,2,Minus,D,0,1,0,1.999,7,D,0,0.2857142857142857,1,0.7142857142857143,0,0,0,0,0,0,1,1
204,15,2,Minus,D,0,1,0,2.511,7,D,0,0.33333333333333337,1,0.6666666666666666,0,0,0,0,0,0,1,1
205,0,2,Minus,NA,0,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1
205,1,2,Minus,P,0,0,1,1.963,4,NA,0,NA,0,NA,0,NA,0,0,0,1,1,1
205,2,2,Minus,P,0,0,1,1.976,4,P,0,1,0,0,1,0,0,1,0,0,0,1
205,3,2,Minus,C,1,0,0,2.339,5,P,0,1,0,0,1,0,0,0,0,0,1,1
205,4,2,Minus,P,0,0,1,2.091,4,C,1,1,0,0,0,0,0,0,0,1,0,1
205,5,2,Minus,C,1,0,0,2.541,4,P,0,0.8,0,0.2,1,0,0,0,0,0,0,1
205,6,2,Minus,C,1,0,0,2.114,3,C,1,0.75,0,0.25,0,0,0,0,0,0,0,1
205,7,2,Minus,P,0,0,1,4.933,3,C,1,0.75,0,0.25,0,0,0,0,0,1,1,1
205,8,2,Minus,C,1,0,0,2.889,4,P,0,1,0,0,1,0,0,0,0,0,1,1
205,9,2,Minus,P,0,0,1,2.177,5,C,1,0.6666666666666666,0,0.33333333333333337,0,0,0,0,0,1,1,1
205,10,2,Minus,C,1,0,0,1.865,3,P,0,0.75,0,0.25,1,0,0,0,0,0,1,1
205,11,2,Minus,P,0,0,1,1.984,2,C,1,0.6,0,0.4,0,0,0,1,0,0,1,1
205,12,2,Minus,P,0,0,1,4.049,2,P,0,0,0,1,1,0,1,1,0,0,0,1
205,13,2,Minus,P,0,0,1,2.924,3,P,0,0,0,1,1,0,1,1,0,0,1,1
205,14,2,Minus,P,0,0,1,2.332,3,P,0,0,0,1,1,0,1,1,0,0,1,1
205,15,2,Minus,P,0,0,1,6.989,3,P,0,0,0,1,1,0,1,1,0,0,1,1
206,0,2,Minus,NA,0,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1
206,1,2,Minus,D,0,1,0,1.893,6,NA,0,NA,0,NA,0,NA,0,0,0,0,1,1
206,2,2,Minus,D,0,1,0,2.51,5,D,0,0.5,1,0.5,0,0,0,0,0,0,1,1
206,3,2,Minus,D,0,1,0,2.02,7,D,0,0.33333333333333337,1,0.6666666666666666,0,0,0,0,0,0,1,1
206,4,2,Minus,D,0,1,0,1.59,7,D,0,0.4,1,0.6,0,0,0,0,0,0,1,1
206,5,2,Minus,D,0,1,0,1.598,9,D,0,0.42857142857142855,1,0.42857142857142855,0,0.14285714285714288,0,0,0,0,1,1
206,6,2,Minus,D,0,1,0,1.631,6,D,0,0.42857142857142855,1,0.42857142857142855,0,0.14285714285714288,0,0,0,0,1,1
206,7,2,Minus,D,0,1,0,1.577,5,D,0,0.4444444444444444,1,0.5555555555555556,0,0,0,0,0,0,1,1
206,8,2,Minus,D,0,1,0,1.881,5,D,0,0.5,1,0.5,0,0,0,0,0,0,1,1
206,9,2,Minus,D,0,1,0,1.639,4,D,0,0.4,1,0.6,0,0,0,0,0,0,1,1
206,10,2,Minus,D,0,1,0,1.784,4,D,0,0.4,1,0.6,0,0,0,0,0,0,1,1
206,11,2,Minus,D,0,1,0,2.236,4,D,0,0.5,1,0.5,0,0,0,0,0,0,1,1
206,12,2,Minus,D,0,1,0,1.841,6,D,0,0.25,1,0.5,0,0.25,0,0,0,0,1,1
206,13,2,Minus,D,0,1,0,1.486,4,D,0,0.25,1,0.75,0,0,0,0,0,0,1,1
206,14,2,Minus,D,0,1,0,1.946,7,D,0,0.16666666666666669,1,0.8333333333333334,0,0,0,0,0,0,1,1
206,15,2,Minus,D,0,1,0,1.589,7,D,0,0.25,1,0.75,0,0,0,0,0,0,0,1
207,0,2,Minus,NA,0,0,0,NA,7,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1
207,1,2,Minus,D,0,1,0,2.222,8,NA,0,NA,0,NA,0,NA,0,0,0,0,1,1
207,2,2,Minus,D,0,1,0,2.245,8,D,0,0.42857142857142855,1,0.5714285714285714,0,0,0,0,0,0,1,1
207,3,2,Minus,D,0,1,0,2.036,7,D,0,0.375,1,0.625,0,0,0,0,0,0,0,1
207,4,2,Minus,D,0,1,0,2.481,7,D,0,0.375,1,0.625,0,0,0,0,0,0,1,1
207,5,2,Minus,D,0,1,0,1.997,7,D,0,0.2857142857142857,1,0.7142857142857143,0,0,0,0,0,0,1,1
207,6,2,Minus,D,0,1,0,2.917,6,D,0,0.2857142857142857,1,0.7142857142857143,0,0,0,0,0,0,1,1
207,7,2,Minus,D,0,1,0,2.285,8,D,0,0.2857142857142857,1,0.7142857142857143,0,0,0,0,0,0,1,1
207,8,2,Minus,D,0,1,0,2.327,8,D,0,0.33333333333333337,1,0.6666666666666666,0,0,0,0,0,0,1,1
207,9,2,Minus,D,0,1,0,1.939,8,D,0,0.5,1,0.5,0,0,0,0,0,0,0,1
207,10,2,Minus,D,0,1,0,2.36,7,D,0,0.25,1,0.625,0,0.125,0,0,0,0,1,1
207,11,2,Minus,D,0,1,0,1.9,7,D,0,0.375,1,0.625,0,0,0,0,0,0,1,1
207,12,2,Minus,D,0,1,0,2.236,7,D,0,0,1,0.7142857142857143,0,0.2857142857142857,0,0,0,0,0,1
207,13,2,Minus,D,0,1,0,2.258,6,D,0,0.14285714285714288,1,0.7142857142857143,0,0.14285714285714288,0,0,0,0,0,1
207,14,2,Minus,D,0,1,0,2.199,6,D,0,0.14285714285714288,1,0.7142857142857143,0,0.14285714285714288,0,0,0,0,1,1
207,15,2,Minus,D,0,1,0,2.948,6,D,0,0,1,0.6666666666666666,0,0.33333333333333337,0,0,0,0,0,1
208,0,2,Minus,NA,0,0,0,NA,6,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1
208,1,2,Minus,C,1,0,0,3.963,6,NA,0,NA,0,NA,0,NA,0,0,0,0,0,1
208,2,2,Minus,C,1,0,0,2.919,3,C,1,0.5,0,0.5,0,0,0,0,0,0,1,1
208,3,2,Minus,C,1,0,0,2.55,3,C,1,0.5,0,0.5,0,0,0,0,0,0,1,1
208,4,2,Minus,C,1,0,0,3.136,2,C,1,0.6666666666666666,0,0.33333333333333337,0,0,0,0,0,0,1,1
208,5,2,Minus,C,1,0,0,3.078,5,C,1,1,0,0,0,0,0,0,0,0,1,1
208,6,2,Minus,D,0,1,0,20.694,6,C,1,1,0,0,0,0,0,0,0,0,1,1
208,7,2,Minus,C,1,0,0,5.425,6,D,0,1,1,0,0,0,0,0,0,0,0,1
208,8,2,Minus,C,1,0,0,15.14,6,C,1,1,0,0,0,0,0,0,0,0,0,1
208,9,2,Minus,C,1,0,0,17.592,6,C,1,1,0,0,0,0,0,0,0,0,0,1
208,10,2,Minus,C,1,0,0,4.06,6,C,1,1,0,0,0,0,0,0,0,0,1,1
208,11,2,Minus,C,1,0,0,3.711,4,C,1,1,0,0,0,0,0,0,0,0,0,1
208,12,2,Minus,D,0,1,0,5.544,3,C,1,0.8333333333333334,0,0,0,0.16666666666666669,0,0,0,0,0,1
208,13,2,Minus,C,1,0,0,4.162,4,D,0,1,1,0,0,0,0,0,0,0,1,1
208,14,2,Minus,D,0,1,0,11.916,4,C,1,1,0,0,0,0,0,0,0,0,0,1
208,15,2,Minus,C,1,0,0,12.064,4,D,0,1,1,0,0,0,0,0,0,0,0,1
209,0,2,Minus,NA,0,0,0,NA,5,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
209,1,2,Minus,D,0,1,0,5.383,7,NA,0,NA,0,NA,0,NA,0,0,0,0,1,0
209,2,2,Minus,D,0,1,0,2.667,9,D,0,0.6,1,0.4,0,0,0,0,0,0,1,0
209,3,2,Minus,D,0,1,0,1.93,6,D,0,0.7142857142857143,1,0.2857142857142857,0,0,0,0,0,0,1,0
209,4,2,Minus,D,0,1,0,2.296,5,D,0,0.4444444444444444,1,0.5555555555555556,0,0,0,0,0,0,1,0
209,5,2,Minus,D,0,1,0,2.154,5,D,0,0.16666666666666666,1,0.8333333333333334,0,0,0,0,0,0,1,0
209,6,2,Minus,D,0,1,0,2.727,7,D,0,0.2,1,0.8,0,0,0,0,0,0,1,0
209,7,2,Minus,D,0,1,0,1.849,6,D,0,0.2,1,0.8,0,0,0,0,0,0,1,0
209,8,2,Minus,D,0,1,0,2.445,4,D,0,0.42857142857142855,1,0.5714285714285714,0,0,0,0,0,0,1,0
209,9,2,Minus,D,0,1,0,1.945,4,D,0,0.33333333333333337,1,0.6666666666666666,0,0,0,0,0,0,1,0
209,10,2,Minus,D,0,1,0,2.746,7,D,0,0.25,1,0.75,0,0,0,0,0,0,1,0
209,11,2,Minus,D,0,1,0,3.11,7,D,0,0.25,1,0.75,0,0,0,0,0,0,0,0
209,12,2,Minus,D,0,1,0,2.438,8,D,0,0.2857142857142857,1,0.5714285714285714,0,0.14285714285714288,0,0,0,0,1,0
209,13,2,Minus,D,0,1,0,1.865,9,D,0,0.42857142857142855,1,0.5714285714285714,0,0,0,0,0,0,1,0
209,14,2,Minus,D,0,1,0,2.493,9,D,0,0.375,1,0.625,0,0,0,0,0,0,1,0
209,15,2,Minus,D,0,1,0,1.967,8,D,0,0.33333333333333337,1,0.5555555555555556,0,0.1111111111111111,0,0,0,0,0,0
210,0,2,Minus,NA,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1
210,1,2,Minus,D,0,1,0,1.792,5,NA,0,NA,0,NA,0,NA,0,0,0,0,1,1
210,2,2,Minus,D,0,1,0,2.081,6,D,0,0.33333333333333337,1,0.6666666666666666,0,0,0,0,0,0,1,1
210,3,2,Minus,D,0,1,0,1.616,7,D,0,0.4,1,0.6,0,0,0,0,0,0,1,1
210,4,2,Minus,D,0,1,0,3.188,6,D,0,0.33333333333333337,1,0.6666666666666666,0,0,0,0,0,0,1,1
210,5,2,Minus,D,0,1,0,2.421,6,D,0,0.42857142857142855,1,0.5714285714285714,0,0,0,0,0,0,1,1
210,6,2,Minus,D,0,1,0,1.926,8,D,0,0.16666666666666669,1,0.6666666666666666,0,0.16666666666666669,0,0,0,0,1,1
210,7,2,Minus,D,0,1,0,2.236,8,D,0,0.16666666666666669,1,0.8333333333333334,0,0,0,0,0,0,1,1
210,8,2,Minus,D,0,1,0,1.881,8,D,0,0.375,1,0.625,0,0,0,0,0,0,0,1
210,9,2,Minus,D,0,1,0,2.309,8,D,0,0.375,1,0.625,0,0,0,0,0,0,1,1
210,10,2,Minus,D,0,1,0,2.323,9,D,0,0.375,1,0.625,0,0,0,0,0,0,1,1
210,11,2,Minus,D,0,1,0,2.987,9,D,0,0.375,1,0.625,0,0,0,0,0,0,1,1
210,12,2,Minus,D,0,1,0,2.519,9,D,0,0.2222222222222222,1,0.5555555555555556,0,0.2222222222222222,0,0,0,0,0,1
210,13,2,Minus,D,0,1,0,2.409,8,D,0,0.33333333333333337,1,0.5555555555555556,0,0.1111111111111111,0,0,0,0,1,1
210,14,2,Minus,D,0,1,0,2.762,9,D,0,0.33333333333333337,1,0.5555555555555556,0,0.1111111111111111,0,0,0,0,1,1
210,15,2,Minus,D,0,1,0,2.394,9,D,0,0.125,1,0.625,0,0.25,0,0,0,0,1,1
211,0,2,Minus,NA,0,0,0,NA,6,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1
211,1,2,Minus,D,0,1,0,2.267,5,NA,0,NA,0,NA,0,NA,0,0,0,0,0,1
211,2,2,Minus,D,0,1,0,3.595,4,D,0,0.5,1,0.5,0,0,0,0,0,0,0,1
211,3,2,Minus,D,0,1,0,3.822,4,D,0,0.4,1,0.6,0,0,0,0,0,0,0,1
211,4,2,Minus,D,0,1,0,3.43,4,D,0,0.25,1,0.75,0,0,0,0,0,0,0,1
211,5,2,Minus,D,0,1,0,2.076,4,D,0,0.25,1,0.75,0,0,0,0,0,0,0,1
211,6,2,Minus,D,0,1,0,2.621,4,D,0,0.25,1,0.75,0,0,0,0,0,0,0,1
211,7,2,Minus,D,0,1,0,2.578,4,D,0,0.25,1,0.75,0,0,0,0,0,0,0,1
211,8,2,Minus,D,0,1,0,2.401,4,D,0,0.25,1,0.75,0,0,0,0,0,0,0,1
211,9,2,Minus,D,0,1,0,2.467,4,D,0,0.25,1,0.75,0,0,0,0,0,0,0,1
211,10,2,Minus,D,0,1,0,1.962,3,D,0,0.25,1,0.75,0,0,0,0,0,0,0,1
211,11,2,Minus,D,0,1,0,2.526,5,D,0,0.25,1,0.75,0,0,0,0,0,0,1,1
211,12,2,Minus,D,0,1,0,2.003,5,D,0,0,1,1,0,0,0,0,0,0,0,1
211,13,2,Minus,D,0,1,0,2.024,5,D,0,0,1,1,0,0,0,0,0,0,0,1
211,14,2,Minus,D,0,1,0,3.394,5,D,0,0,1,1,0,0,0,0,0,0,0,1
211,15,2,Minus,D,0,1,0,2.574,5,D,0,0,1,1,0,0,0,0,0,0,0,1
212,0,2,Minus,NA,0,0,0,NA,3,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0
212,1,2,Minus,C,1,0,0,1.461,6,NA,0,NA,0,NA,0,NA,0,0,0,0,1,0
212,2,2,Minus,C,1,0,0,2.488,9,C,1,0.6666666666666666,0,0.33333333333333337,0,0,0,0,0,0,1,0
212,3,2,Minus,C,1,0,0,2.479,7,C,1,0.33333333333333337,0,0.5,0,0.16666666666666669,0,0,0,0,1,0
212,4,2,Minus,C,1,0,0,1.597,5,C,1,0.4444444444444444,0,0.5555555555555556,0,0,0,0,0,0,1,0
212,5,2,Minus,C,1,0,0,1.802,6,C,1,0.2857142857142857,0,0.5714285714285714,0,0.14285714285714288,0,0,0,0,1,0
212,6,2,Minus,C,1,0,0,1.858,11,C,1,0.2,0,0.8,0,0,0,0,0,0,1,0
212,7,2,Minus,C,1,0,0,1.614,10,C,1,0.33333333333333337,0,0.6666666666666666,0,0,0,0,0,0,1,0
212,8,2,Minus,C,1,0,0,1.702,6,C,1,0.4545454545454546,0,0.4545454545454545,0,0.0909090909090909,0,0,0,0,1,0
212,9,2,Minus,C,1,0,0,1.422,8,C,1,0.5,0,0.5,0,0,0,0,0,0,1,0
212,10,2,Minus,C,1,0,0,1.659,7,C,1,0.33333333333333337,0,0.5,0,0.16666666666666669,0,0,0,0,1,0
212,11,2,Minus,C,1,0,0,1.465,7,C,1,0.5,0,0.5,0,0,0,0,0,0,1,0
212,12,2,Minus,C,1,0,0,1.757,7,C,1,0.42857142857142855,0,0.5714285714285714,0,0,0,0,0,0,1,0
212,13,2,Minus,C,1,0,0,1.737,7,C,1,0.2857142857142857,0,0.7142857142857143,0,0,0,0,0,0,1,0
212,14,2,Minus,C,1,0,0,1.512,8,C,1,0.5714285714285714,0,0.42857142857142855,0,0,0,0,0,0,1,0
212,15,2,Minus,C,1,0,0,8.32,8,C,1,0.42857142857142855,0,0.42857142857142855,0,0.14285714285714288,0,0,0,0,1,0
213,0,2,Minus,NA,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1
213,1,2,Minus,D,0,1,0,1.987,5,NA,0,NA,0,NA,0,NA,0,0,0,0,1,1
213,2,2,Minus,D,0,1,0,1.862,7,D,0,0,1,1,0,0,0,0,0,0,1,1
213,3,2,Minus,D,0,1,0,3.424,5,D,0,0.4,1,0.6,0,0,0,0,0,0,1,1
213,4,2,Minus,D,0,1,0,2.246,7,D,0,0.42857142857142855,1,0.5714285714285714,0,0,0,0,0,0,1,1
213,5,2,Minus,D,0,1,0,2.921,7,D,0,0.2,1,0.8,0,0,0,0,0,0,1,1
213,6,2,Minus,D,0,1,0,2.294,5,D,0,0.2857142857142857,1,0.7142857142857143,0,0,0,0,0,0,1,1
